customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_geopoint,ip_address_country,campaign,pages_visited_avg,high_revenue
224854,,34,Chrome,Windows,POINT(-100.3732 20.6486),Mexico,true,10.0,False
224872,M,24,Chrome,Windows,POINT(126.9741 37.5112),South Korea,false,12.0,False
224929,F,57,Chrome,Linux,POINT(140.6488 35.9636),Japan,false,10.5,False
224939,F,,Safari,MacOS X,POINT(136.9353 34.8861),Japan,false,8.0,False
225009,,26,Chrome,Linux,POINT(-71.6644 -35.435),Chile,false,10.0,False
225259,F,44,Chrome,Windows,POINT(-79.3716 43.6319),Canada,true,11.0,False
225379,F,,Chrome,MacOS X,POINT(-84.1534 33.454),United States,true,9.166666666666666,False
225437,F,49,Chrome,Windows,POINT(-122.1224 37.4152),United States,false,10.5,False
225465,M,17,Chrome,Windows,POINT(88.3832 22.518),India,true,9.0,False
225598,F,58,Chrome,Windows,POINT(140.8691 38.2516),Japan,true,11.25,False
225827,M,38,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,10.0,False
226097,F,69,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,12.0,False
226156,F,64,Chrome,Windows,POINT(-76.7286 40.2039),United States,false,11.75,False
226255,M,70,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
226372,F,70,Chrome,Windows,POINT(-6.0569 53.1422),Ireland,false,9.0,False
226406,M,69,Chrome,Windows,POINT(9.549 54.6134),Germany,false,18.0,False
226509,M,43,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,12.333333333333334,False
226776,M,20,Chrome,Windows,POINT(56.2397 58.0041),Russia,false,16.0,False
226810,F,63,Chrome,Windows,POINT(-118.3165 34.183),United States,false,15.0,False
226837,F,64,Chrome,MacOS X,POINT(139.6895 35.6897),Japan,true,11.0,False
226870,F,,Chrome,MacOS X,POINT(-0.1224 51.4964),United Kingdom,false,10.5,False
227028,M,58,Edge,Windows,POINT(-75.3323 39.7505),United States,false,9.333333333333334,False
227051,F,74,Firefox,Windows,POINT(127.1377 37.4331),South Korea,false,8.0,False
227118,F,26,Chrome,Windows,POINT(-79.3716 43.6319),Canada,false,9.0,False
227231,F,56,Safari,MacOS X,POINT(113.722 34.7732),China,true,10.666666666666666,True
227265,M,29,Chrome,MacOS X,POINT(12.1097 43.1479),Italy,true,12.25,False
228411,F,71,Chrome,Windows,POINT(113.722 34.7732),China,false,13.5,False
228776,F,,Chrome,Linux,POINT(-56 -33),Uruguay,true,10.6,True
228988,M,,Chrome,Windows,POINT(-97.822 37.751),United States,false,18.0,False
228998,,54,Chrome,MacOS X,POINT(126.9741 37.5112),South Korea,false,13.0,False
229282,F,48,Chrome,MacOS X,POINT(-122.3414 47.6034),United States,true,10.75,False
229413,F,62,Chrome,Windows,POINT(143.2104 -33.494),Australia,false,11.666666666666666,False
229445,F,52,Chrome,Windows,POINT(12.1097 43.1479),Italy,false,8.666666666666666,False
229504,M,15,Chrome,Windows,POINT(2.3387 48.8582),France,true,16.0,False
229588,F,48,Chrome,MacOS X,POINT(17.0485 51.1157),Poland,false,8.0,False
229712,M,31,Chrome,Windows,POINT(-74.0703 4.6351),Colombia,false,7.0,False
229727,M,40,Chrome,Windows,POINT(-58.4693 -34.815),Argentina,false,7.5,False
229890,M,17,Chrome,Windows,POINT(-97.822 37.751),United States,false,17.0,False
229mm0,M,65,IE,Windows,POINT(9.491 51.2993),Germany,false,21.0,False
22auxp,M,38,Safari,MacOS X,POINT(77.006 20.0063),India,true,12.0,False
22t4jg,M,,Chrome,MacOS X,POINT(117.9023 25.5502),China,false,19.0,False
230165,M,60,Chrome,MacOS X,POINT(121.5422 24.9389),Taiwan,false,11.25,False
230178,F,72,Firefox,Windows,POINT(139.6895 35.6897),Japan,false,11.0,False
230375,F,48,Firefox,Windows,POINT(-36.6584 -9.7499),Brazil,false,8.0,False
230417,M,,Firefox,Windows,POINT(10.7559 59.9452),Norway,false,17.0,False
230868,M,28,Chrome,MacOS X,POINT(23.332 42.696),Bulgaria,false,11.0,False
230991,M,69,Chrome,Windows,POINT(120.2864 31.5618),China,true,9.6,False
231050,F,56,Chrome,Windows,POINT(-97.822 37.751),United States,false,18.0,False
231186,F,51,Firefox,Windows,POINT(9.491 51.2993),Germany,true,10.0,False
231290,M,76,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,9.0,False
231506,F,18,Firefox,Windows,POINT(24 -29),South Africa,false,13.0,False
231531,F,48,Firefox,Windows,POINT(-1.8706 50.7519),United Kingdom,false,9.2,False
231545,F,51,Chrome,Windows,POINT(121 23.5),Taiwan,false,11.333333333333334,False
231679,,54,Chrome,Windows,POINT(70 30),Pakistan,false,15.0,False
231816,,17,Firefox,Linux,POINT(127.5084 37.1764),South Korea,true,8.5,False
231904,F,37,Firefox,Windows,POINT(-97.822 37.751),United States,true,9.5,False
231930,F,44,IE,Windows,POINT(113.722 34.7732),China,false,12.0,False
231959,M,,Chrome,Windows,POINT(-97.822 37.751),United States,false,8.0,False
232191,M,40,Safari,MacOS X,POINT(143.2104 -33.494),Australia,true,15.0,False
232354,F,34,Chrome,MacOS X,POINT(-49.2622 -16.6391),Brazil,false,13.0,False
232357,F,77,Chrome,Windows,POINT(113.722 34.7732),China,true,10.0,True
232490,F,58,IE,Windows,POINT(-93.0227 45.08),United States,false,7.0,False
232513,M,73,Firefox,Windows,POINT(122.0471 41.1801),China,false,7.0,False
232658,F,62,Chrome,MacOS X,POINT(113.722 34.7732),China,false,17.0,False
232888,M,65,Chrome,Windows,POINT(-97.822 37.751),United States,false,14.333333333333334,True
232908,M,61,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
232941,F,16,Firefox,Windows,POINT(139.6895 35.6897),Japan,false,11.0,False
233256,F,33,Chrome,Linux,POINT(-97.822 37.751),United States,true,10.2,True
233258,F,62,Firefox,Windows,POINT(3.178 50.6974),France,false,9.0,False
233280,F,65,Chrome,MacOS X,POINT(18.056 59.3247),Sweden,false,11.25,True
233579,F,66,Safari,MacOS X,POINT(-97.822 37.751),United States,true,7.8,True
233669,M,20,Chrome,Windows,POINT(126.8765 37.1846),South Korea,true,14.0,False
233699,F,,Firefox,Windows,POINT(-73.9901 40.694),United States,false,10.0,False
233870,F,49,Chrome,Windows,POINT(13.4471 43.2996),Italy,true,9.666666666666666,False
233986,F,30,Chrome,Windows,POINT(2.3387 48.8582),France,true,11.2,False
234080,F,57,Firefox,Linux,POINT(126.6635 37.4199),South Korea,false,15.0,False
234191,M,56,Firefox,Windows,POINT(77.2204 28.6328),India,false,8.0,False
234389,M,55,Chrome,MacOS X,POINT(139.6895 35.6897),Japan,false,10.2,False
234491,F,50,Chrome,Windows,POINT(139.7002 35.6918),Japan,false,13.0,False
234882,F,,Firefox,Windows,POINT(-80.5615 35.6817),United States,false,9.333333333333334,False
234899,M,32,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.6,False
235021,F,44,Chrome,MacOS X,POINT(9.5392 47.1143),Liechtenstein,true,9.333333333333334,False
235265,F,35,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,13.0,False
235294,M,51,Chrome,Windows,POINT(37.6171 55.7483),Russia,true,10.4,False
235362,F,50,Chrome,MacOS X,POINT(23.4895 46.7495),Romania,true,9.0,False
235445,F,47,Firefox,Windows,POINT(-97.822 37.751),United States,false,10.0,False
235709,M,59,Chrome,Windows,POINT(113.722 34.7732),China,false,12.25,False
235736,F,56,Firefox,Windows,POINT(116.2846 39.9881),China,true,11.0,True
236347,F,36,Chrome,Windows,POINT(-97.822 37.751),United States,false,7.0,False
236348,M,59,Chrome,Windows,POINT(-81.9387 40.8142),United States,false,10.0,False
236444,M,69,Chrome,Windows,POINT(-71.2565 41.5964),United States,true,13.0,True
236470,F,31,Safari,MacOS X,POINT(-121.8916 37.3388),United States,false,12.0,False
236496,,57,Firefox,Windows,POINT(-97.822 37.751),United States,false,16.0,False
236637,,59,Chrome,MacOS X,POINT(113.722 34.7732),China,true,11.0,True
237142,F,14,IE,Windows,POINT(-0.9401 47.0612),France,false,18.0,False
237152,F,25,Chrome,Windows,POINT(139.6895 35.6897),Japan,true,16.0,False
237168,M,44,Firefox,Windows,POINT(120.3719 36.0986),China,true,8.6,False
237262,F,34,Chrome,Windows,POINT(-1.4236 52.894),United Kingdom,false,10.0,False
237292,F,22,Chrome,Windows,POINT(9.491 51.2993),Germany,true,11.0,False
237494,,32,Chrome,MacOS X,POINT(-97.822 37.751),United States,true,11.0,False
237586,F,,Safari,MacOS X,POINT(-2.0687 52.1162),United Kingdom,true,9.0,False
237703,F,46,Chrome,Windows,POINT(-43.2192 -22.8305),Brazil,true,8.75,True
237718,F,31,Firefox,MacOS X,POINT(4.976 52.0036),Netherlands,false,12.0,False
237982,M,29,Chrome,Linux,POINT(-97.822 37.751),United States,false,8.0,False
238015,M,60,Chrome,Windows,POINT(24.997 45.9968),Romania,true,11.666666666666666,False
238028,F,51,Chrome,Linux,POINT(-97.822 37.751),United States,false,14.0,False
238345,F,70,Chrome,Windows,POINT(-97.822 37.751),United States,false,18.0,False
238366,M,61,Chrome,Windows,POINT(-71.3311 42.6283),United States,true,8.142857142857142,True
238652,,17,Chrome,MacOS X,POINT(-58.3845 -34.6022),Argentina,false,15.0,False
238834,M,64,Chrome,Windows,POINT(-91.0522 30.5394),United States,false,10.5,False
239080,F,40,Chrome,Windows,POINT(-97.822 37.751),United States,false,16.0,False
239122,M,40,Chrome,Windows,POINT(45 25),Saudi Arabia,false,11.0,False
239573,M,25,Chrome,Windows,POINT(43.1993 39.6837),Turkey,false,10.0,False
239800,F,63,Chrome,Windows,POINT(113.722 34.7732),China,false,11.0,False
239847,,65,Firefox,MacOS X,POINT(127.2212 37.6401),South Korea,true,9.25,True
239958,M,53,Firefox,Linux,POINT(-97.822 37.751),United States,false,21.0,False
23ilcd,M,62,Firefox,Windows,POINT(139.6895 35.6897),Japan,true,11.5,False
23jz9v,F,64,Chrome,Windows,POINT(-97.822 37.751),United States,false,13.0,False
240495,F,24,Chrome,MacOS X,POINT(120.5619 30.6295),China,false,13.0,False
240504,,,Chrome,MacOS X,POINT(-122.1639 37.423),United States,false,13.0,False
240552,M,,Chrome,Windows,POINT(13.6758 55.6398),Sweden,false,13.0,False
240612,F,49,Chrome,Linux,POINT(-97.822 37.751),United States,false,8.8,False
240671,F,16,Firefox,Windows,POINT(104.0667 30.6667),China,false,5.0,False
240712,F,51,Firefox,Windows,POINT(112.5 2.5),Malaysia,true,12.166666666666666,False
240761,M,,Safari,MacOS X,POINT(-103.4122 20.6326),Mexico,true,16.0,False
241018,F,19,Safari,MacOS X,POINT(-97.822 37.751),United States,false,12.5,False
241106,,39,Firefox,MacOS X,POINT(-3.6724 42.3468),Spain,true,14.0,False
241119,F,28,Chrome,Windows,POINT(-8.0101 31.6298),Morocco,false,15.0,False
241212,M,60,Safari,MacOS X,POINT(-106.4139 23.2606),Mexico,false,10.0,False
241335,M,75,Firefox,Windows,POINT(-97.822 37.751),United States,false,12.0,False
241494,F,75,Chrome,Windows,POINT(-65.2629 -26.7339),Argentina,true,12.5,False
241682,M,45,Chrome,MacOS X,POINT(113.722 34.7732),China,false,9.5,False
241850,F,32,Safari,MacOS X,POINT(6.8743 43.6379),France,false,12.0,False
241875,M,42,Chrome,Windows,POINT(116.385 39.9285),China,false,10.0,False
242319,M,19,Chrome,Windows,POINT(-98.4966 29.331),United States,false,10.0,False
242568,F,40,Chrome,Windows,POINT(11.8947 45.4096),Italy,false,10.0,False
242593,,,Safari,MacOS X,POINT(-5 32),Morocco,false,10.666666666666666,False
242593,F,51,Chrome,Linux,POINT(9.491 51.2993),Germany,false,10.666666666666666,False
242654,F,52,Chrome,Windows,POINT(113.722 34.7732),China,true,7.8,True
242814,M,36,Chrome,Windows,POINT(7.5271 49.9779),Germany,false,11.5,False
242958,F,58,Chrome,Windows,POINT(118.0819 24.4798),China,false,12.0,False
243048,M,45,Chrome,Windows,POINT(121.4054 31.0442),China,true,9.25,False
243162,F,69,Chrome,MacOS X,POINT(4.3447 50.8509),Belgium,false,10.0,True
243228,M,43,Safari,MacOS X,POINT(139.6895 35.6897),Japan,false,8.0,False
243268,F,43,Chrome,MacOS X,POINT(116.385 39.9285),China,false,13.0,False
243343,F,48,Chrome,Windows,POINT(-97.7972 30.2095),United States,false,11.0,False
243481,F,,Safari,MacOS X,POINT(139.6466 35.4343),Japan,true,10.0,True
243597,M,44,Chrome,Windows,POINT(16.3726 48.1936),Austria,true,8.0,True
243615,F,72,Chrome,MacOS X,POINT(174.7679 -36.8506),New Zealand,false,6.0,False
243744,F,45,Chrome,Windows,POINT(-97.822 37.751),United States,true,12.5,False
243787,F,47,Chrome,MacOS X,POINT(9.491 51.2993),Germany,false,11.0,False
244027,M,60,Chrome,Windows,POINT(2.3072 48.9012),France,false,11.0,False
244226,F,48,Chrome,MacOS X,POINT(-74.7471 40.2152),United States,true,9.666666666666666,False
244412,F,43,Safari,MacOS X,POINT(-0.1224 51.4964),United Kingdom,false,14.0,False
244517,M,,Chrome,Windows,POINT(103.8014 1.3673),Singapore,false,19.0,False
244584,,46,Firefox,Windows,POINT(9.491 51.2993),Germany,false,6.5,False
244624,M,26,Chrome,Windows,POINT(9.491 51.2993),Germany,false,10.0,False
244645,F,66,Safari,MacOS X,POINT(37.6171 55.7483),Russia,true,12.666666666666666,False
244823,F,41,Chrome,Windows,POINT(-97.822 37.751),United States,true,9.0,False
244839,F,68,Chrome,MacOS X,POINT(-46.4392 -23.4118),Brazil,true,10.0,False
245009,F,57,IE,Windows,POINT(100.5124 13.6989),Thailand,true,9.857142857142858,True
245238,M,24,Chrome,Windows,POINT(-5 32),Morocco,true,9.6,False
245416,M,58,Firefox,Linux,POINT(2.3387 48.8582),France,false,11.333333333333334,False
245421,F,57,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.5,False
245512,M,15,Chrome,Windows,POINT(126.9741 37.5112),South Korea,false,12.333333333333334,False
245588,F,64,Chrome,MacOS X,POINT(25 57),Latvia,false,9.333333333333334,False
245608,M,55,Firefox,Linux,POINT(120.2095 30.6601),China,false,9.5,False
245779,M,39,Chrome,Windows,POINT(-98.5357 29.4698),United States,false,11.5,True
245836,M,52,Chrome,Linux,POINT(-97.822 37.751),United States,false,9.75,False
245914,F,54,Chrome,Windows,POINT(144.9669 -37.8159),Australia,false,13.333333333333334,False
245980,F,44,Chrome,Windows,POINT(9.491 51.2993),Germany,false,15.0,False
246041,M,66,Chrome,MacOS X,POINT(113.722 34.7732),China,false,11.5,False
246177,M,53,Chrome,Windows,POINT(-96.7939 32.7123),United States,true,9.5,False
246351,F,42,Chrome,Windows,POINT(119.6451 29.1003),China,false,14.0,False
246805,,17,Safari,MacOS X,POINT(34.75 31.5),Israel,false,10.0,False
247169,,75,Chrome,Windows,POINT(-97.822 37.751),United States,false,7.0,False
247319,M,64,Chrome,Windows,POINT(23.7353 37.9842),Greece,false,11.0,False
247365,F,40,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,13.333333333333334,False
247612,M,74,Chrome,Windows,POINT(-44.2652 -21.1393),Brazil,true,10.0,False
247715,M,27,Chrome,Windows,POINT(34.75 31.5),Israel,false,11.0,False
247874,,53,Chrome,MacOS X,POINT(117.1361 36.1394),China,false,12.5,False
247912,M,61,Chrome,MacOS X,POINT(-73.9818 40.7263),United States,true,9.666666666666666,False
247969,F,,Firefox,Windows,POINT(105.8516 21.0313),Vietnam,false,12.5,False
248212,M,57,Firefox,Windows,POINT(4.3447 50.8509),Belgium,false,12.0,False
248317,F,59,Safari,MacOS X,POINT(-43.9572 -19.9029),Brazil,false,9.0,False
248417,F,59,IE,Windows,POINT(113.722 34.7732),China,true,12.2,False
248538,F,62,Chrome,Windows,POINT(-79.9444 39.652),United States,false,14.0,False
248616,M,37,Firefox,Windows,POINT(-117.8984 34.02),United States,false,10.0,False
248662,F,58,Chrome,Windows,POINT(8 10),Nigeria,false,10.0,False
248708,F,52,Chrome,Windows,POINT(116.385 39.9285),China,false,10.333333333333334,False
248709,F,73,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,14.5,False
248761,,,Chrome,Windows,POINT(45 25),Saudi Arabia,true,8.333333333333334,False
248838,M,41,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,13.0,False
249551,F,,Chrome,Windows,POINT(4.8995 52.3824),Netherlands,false,12.5,False
249636,M,52,Chrome,Windows,POINT(-86.2136 41.6718),United States,true,9.8,False
249826,M,42,Firefox,Windows,POINT(116.385 39.9285),China,false,17.0,False
249839,M,53,Chrome,Windows,POINT(11.3231 50.9839),Germany,false,10.333333333333334,False
249844,F,36,Chrome,Windows,POINT(-81.3312 38.7914),United States,true,8.25,False
249868,F,21,Chrome,Windows,POINT(113.722 34.7732),China,false,9.0,False
249873,F,70,Safari,MacOS X,POINT(-97.822 37.751),United States,false,12.5,False
249878,M,31,Chrome,Windows,POINT(-79.0607 43.8841),Canada,true,8.833333333333334,False
24kd0i,F,61,Chrome,MacOS X,POINT(-79.9444 39.652),United States,true,12.333333333333334,False
24mzth,M,18,Chrome,Windows,POINT(4.8995 52.3824),Netherlands,false,12.0,False
250010,M,32,Chrome,MacOS X,POINT(2.4506 48.8619),France,false,12.0,False
250027,F,45,Safari,MacOS X,POINT(-89.1356 38.5273),United States,false,12.75,False
250310,M,64,Firefox,Linux,POINT(126.7288 37.4562),South Korea,true,15.5,False
250864,M,71,Chrome,Linux,POINT(113.722 34.7732),China,false,10.0,False
250967,M,41,Chrome,MacOS X,POINT(-97.822 37.751),United States,false,12.5,False
251462,F,45,Chrome,Windows,POINT(113.722 34.7732),China,false,13.0,False
251739,F,59,Firefox,Windows,POINT(1.1667 8),Togo,true,8.8,False
251794,M,47,Chrome,Windows,POINT(153.0224 -27.4743),Australia,true,8.571428571428571,True
251805,F,,Chrome,Linux,POINT(120.9706 24.8065),Taiwan,false,13.0,False
251889,M,24,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
252293,M,76,Chrome,MacOS X,POINT(8.7511 50.3388),Germany,false,7.0,False
252614,F,53,Firefox,Windows,POINT(4.8995 52.3824),Netherlands,true,7.5,False
252675,M,46,Firefox,Windows,POINT(102.2875 -3.8125),Indonesia,false,8.5,False
252813,F,50,Chrome,MacOS X,POINT(4.8995 52.3824),Netherlands,false,13.0,False
253156,M,66,Chrome,MacOS X,POINT(47.6674 29.3374),Kuwait,false,17.0,False
253162,F,69,Firefox,Windows,POINT(114.2475 22.1668),Hong Kong,false,8.666666666666666,False
253183,M,17,Safari,MacOS X,POINT(73.8798 25.0714),India,false,14.0,False
253285,M,24,Chrome,Windows,POINT(-81.5223 41.0782),United States,false,10.0,False
253699,M,20,Chrome,Windows,POINT(1.0042 52.6693),United Kingdom,false,3.0,False
253762,F,21,Chrome,Linux,POINT(-105.1987 38.9585),United States,false,12.0,False
253895,F,17,Chrome,Windows,POINT(-97.822 37.751),United States,false,10.5,False
253896,M,26,Chrome,Windows,POINT(-97.822 37.751),United States,true,11.5,False
253942,M,71,Safari,MacOS X,POINT(-97.822 37.751),United States,false,10.333333333333334,False
254027,M,69,Chrome,Windows,POINT(-97.822 37.751),United States,true,10.25,True
254064,F,,Chrome,MacOS X,POINT(84 28),Nepal,false,8.0,False
254082,F,47,Chrome,Windows,POINT(139.6895 35.6897),Japan,true,7.5,False
254441,M,,IE,Windows,POINT(37.6068 55.7386),Russia,true,12.25,False
254451,M,57,Chrome,Windows,POINT(7.0721 49.9187),Germany,true,10.2,True
254775,M,70,Chrome,Windows,POINT(-97.822 37.751),United States,true,8.0,False
254876,,50,Chrome,Windows,POINT(121.5324 25.0504),Taiwan,false,8.666666666666666,False
254917,M,38,Firefox,Linux,POINT(-97.822 37.751),United States,false,10.0,False
254946,F,71,Safari,MacOS X,POINT(-121.8916 37.3388),United States,false,17.0,False
255155,,47,Chrome,Windows,POINT(-58.563 -34.6037),Argentina,true,9.75,True
255213,M,,Firefox,Windows,POINT(16.3527 48.2031),Austria,false,7.875,True
255827,F,56,Chrome,Windows,POINT(113.8053 35.4569),China,false,8.0,False
255955,F,,Chrome,MacOS X,POINT(112.5376 32.9879),China,false,16.0,False
256012,M,47,Firefox,Windows,POINT(-97.822 37.751),United States,true,11.333333333333334,False
256041,M,74,Chrome,Linux,POINT(45 25),Saudi Arabia,false,4.0,False
256152,F,59,Chrome,Windows,POINT(9.491 51.2993),Germany,false,13.666666666666666,False
256437,M,55,Chrome,MacOS X,POINT(18.056 59.3247),Sweden,false,7.5,False
256541,F,53,Edge,Windows,POINT(9.491 51.2993),Germany,true,12.333333333333334,False
256588,F,40,Chrome,Windows,POINT(-97.822 37.751),United States,false,9.0,False
256613,,68,Chrome,Windows,POINT(126.9741 37.5112),South Korea,true,17.0,False
256661,M,32,Safari,MacOS X,POINT(-0.6886 53.1947),United Kingdom,false,7.666666666666667,False
256716,,67,Chrome,MacOS X,POINT(-1.5292 52.3006),United Kingdom,false,9.333333333333334,False
256986,,17,Chrome,Windows,POINT(126.9741 37.5112),South Korea,true,9.0,False
256ysk,,25,Safari,MacOS X,POINT(-97.822 37.751),United States,false,7.0,False
257212,,,Chrome,Windows,POINT(139.6895 35.6897),Japan,false,11.333333333333334,False
257268,,,Safari,MacOS X,POINT(151.2006 -33.8715),Australia,true,7.0,False
257411,M,44,Chrome,Windows,POINT(8.919 45.5968),Italy,false,13.0,False
257519,F,30,Chrome,Windows,POINT(-97.822 37.751),United States,false,6.0,False
257772,M,,Chrome,Windows,POINT(-97.822 37.751),United States,false,12.0,False
